retention_volume_mL,molecular_weight_g/mol,peak,gene,replicate
8.115843773,881840.625,0,pplu,1
8.11817646,872753.6875,0,pplu,1
8.120510101,863564.0625,0,pplu,1
8.122842789,853562.125,0,pplu,1
8.12517643,851482.6875,0,pplu,1
8.127509117,850711.0625,0,pplu,1
8.129842758,854574.0625,0,pplu,1
8.132175446,856203.3125,0,pplu,1
8.134509087,857694.625,0,pplu,1
8.136841774,851444.0625,0,pplu,1
8.139175415,856195,0,pplu,1
8.141508102,858073.375,0,pplu,1
8.143841743,854584.5,0,pplu,1
8.146174431,854159.0625,0,pplu,1
8.148508072,853338.4375,0,pplu,1
8.150840759,855157.8125,0,pplu,1
8.1531744,854947.5,0,pplu,1
8.155507088,855105.75,0,pplu,1
8.157840729,853900.5,0,pplu,1
8.160173416,848364.625,0,pplu,1
8.162507057,840221.0625,0,pplu,1
8.164839745,831360.625,0,pplu,1
8.167173386,828436.25,0,pplu,1
8.169506073,830205.6875,0,pplu,1
8.171839714,822148.375,0,pplu,1
8.174172401,815255.1875,0,pplu,1
8.176506042,812776.375,0,pplu,1
8.17883873,809137.375,0,pplu,1
8.181172371,808487.5,0,pplu,1
8.183505058,810972.9375,0,pplu,1
8.185838699,804025.5625,0,pplu,1
8.188171387,801270.625,0,pplu,1
8.190505028,803283.375,0,pplu,1
8.192837715,801672.3125,0,pplu,1
8.195171356,798225,0,pplu,1
8.197504044,790727.6875,0,pplu,1
8.199837685,787380.3125,0,pplu,1
8.202170372,787160.3125,0,pplu,1
8.204504013,784230.8125,0,pplu,1
8.2068367,784668.625,0,pplu,1
8.209170341,787369.25,0,pplu,1
8.211503029,792829.25,0,pplu,1
8.21383667,790383.6875,0,pplu,1
8.216169357,790025.25,0,pplu,1
8.218502998,794991.4375,0,pplu,1
8.220835686,797377.6875,0,pplu,1
8.223169327,789370.625,0,pplu,1
8.225502014,786902.625,0,pplu,1
8.227835655,790116.625,0,pplu,1
8.230168343,794748.75,0,pplu,1
8.232501984,800796.0625,0,pplu,1
8.234834671,799396.25,0,pplu,1
8.237168312,801369.75,0,pplu,1
8.239500999,805664.4375,0,pplu,1
8.241834641,817369.5625,0,pplu,1
8.244167328,834138.4375,0,pplu,1
8.246500969,851505.1875,0,pplu,1
8.248833656,871375.0625,0,pplu,1
8.251167297,892726.8125,0,pplu,1
8.253499985,913330.0625,0,pplu,1
8.255833626,920989.625,0,pplu,1
8.258166313,921061.625,0,pplu,1
8.260499954,924863,0,pplu,1
8.262832642,914415.8125,0,pplu,1
8.265166283,904077.5625,0,pplu,1
8.26749897,901977,0,pplu,1
8.269832611,899307.125,0,pplu,1
8.272165298,898959.1875,0,pplu,1
8.27449894,894912.25,0,pplu,1
8.276831627,885538.875,0,pplu,1
8.279165268,882698.8125,0,pplu,1
8.281497955,880021.4375,0,pplu,1
8.283831596,877977.3125,0,pplu,1
8.286164284,876538.75,0,pplu,1
8.288497925,866383.8125,0,pplu,1
8.290830612,855922.9375,0,pplu,1
8.293164253,845295.75,0,pplu,1
8.295496941,831031.3125,0,pplu,1
8.297830582,814328.9375,0,pplu,1
8.300163269,809840.375,0,pplu,1
8.30249691,816615.8125,0,pplu,1
8.304829597,836364.875,0,pplu,1
8.307163239,844954.625,0,pplu,1
8.309495926,866581.3125,0,pplu,1
8.311829567,880725,0,pplu,1
8.314162254,891020.0625,0,pplu,1
8.316495895,904325.5,0,pplu,1
8.318828583,906716.5625,0,pplu,1
8.321162224,908810.6875,0,pplu,1
8.323494911,919860.3125,0,pplu,1
8.325828552,925675.4375,0,pplu,1
8.32816124,928939.25,0,pplu,1
8.330494881,933585.3125,0,pplu,1
8.332827568,941104.9375,0,pplu,1
8.335161209,939881.8125,0,pplu,1
8.337493896,932895.5625,0,pplu,1
8.339827538,933176.1875,0,pplu,1
8.342160225,933912.25,0,pplu,1
8.344493866,939858.1875,0,pplu,1
8.346826553,940841.875,0,pplu,1
8.349160194,940368.375,0,pplu,1
8.351492882,935903.1875,0,pplu,1
8.353826523,934395.0625,0,pplu,1
8.35615921,924004.125,0,pplu,1
8.358492851,928606.3125,0,pplu,1
8.360825539,931805.8125,0,pplu,1
8.36315918,938334.6875,0,pplu,1
8.365491867,941054.6875,0,pplu,1
8.367825508,946403.5625,0,pplu,1
8.370158195,941157.5,0,pplu,1
8.372491837,924968.9375,0,pplu,1
8.374824524,911883.375,0,pplu,1
8.377158165,897228.75,0,pplu,1
8.379490852,877625.75,0,pplu,1
8.381824493,877314.8125,0,pplu,1
8.384157181,885480.375,0,pplu,1
8.386490822,885919.4375,0,pplu,1
8.388823509,888902.4375,0,pplu,1
8.39115715,889338.625,0,pplu,1
8.393489838,884518.5,0,pplu,1
8.395823479,882924.3125,0,pplu,1
8.398156166,876452.875,0,pplu,1
8.400489807,873299.75,0,pplu,1
8.402822495,871851.125,0,pplu,1
8.405156136,868585.125,0,pplu,1
8.407488823,863421.125,0,pplu,1
8.409822464,863894.0625,0,pplu,1
8.412155151,865437.6875,0,pplu,1
8.414488792,856584.4375,0,pplu,1
8.41682148,853318.3125,0,pplu,1
8.419155121,876986.9375,0,pplu,1
8.421487808,899786.5625,0,pplu,1
8.423821449,915641.75,0,pplu,1
8.426154137,928906.375,0,pplu,1
8.428487778,923890.5,0,pplu,1
8.430820465,917587.9375,0,pplu,1
8.433154106,917126.3125,0,pplu,1
8.435486794,931032.125,0,pplu,1
8.437820435,936479.625,0,pplu,1
8.440153122,947112.25,0,pplu,1
8.442486763,959243.5,0,pplu,1
8.44481945,968823.625,0,pplu,1
8.447153091,980143.25,0,pplu,1
8.449485779,989454.25,0,pplu,1
8.45181942,979905.9375,0,pplu,1
8.454152107,977785.375,0,pplu,1
8.456485748,964782.375,0,pplu,1
8.458818436,967711.9375,0,pplu,1
8.461152077,984832.6875,0,pplu,1
8.463484764,987195.8125,0,pplu,1
8.465818405,973770.375,0,pplu,1
8.468151093,972590.4375,0,pplu,1
8.470484734,973351.8125,0,pplu,1
8.472817421,977367.875,0,pplu,1
8.475151062,991944.9375,0,pplu,1
8.477483749,995593.9375,0,pplu,1
8.47981739,989385.375,0,pplu,1
8.482150078,967632.5,0,pplu,1
8.484483719,968196.1875,0,pplu,1
8.486816406,966470.3125,0,pplu,1
8.489150047,960535.8125,0,pplu,1
8.491482735,967693,0,pplu,1
8.493816376,986145.25,0,pplu,1
8.496149063,992783.75,0,pplu,1
8.498482704,1008547.438,0,pplu,1
8.500815392,1011198.688,0,pplu,1
8.503149033,1021995.063,0,pplu,1
8.50548172,1020996.813,0,pplu,1
8.507815361,1002869.375,0,pplu,1
8.510148048,1013616.188,0,pplu,1
8.512481689,1018497.125,0,pplu,1
8.514814377,1002582.875,0,pplu,1
8.517148018,987743.4375,0,pplu,1
8.519480705,985308.375,0,pplu,1
8.521814346,978284.125,0,pplu,1
8.524147034,978213.1875,0,pplu,1
8.526480675,986823.4375,0,pplu,1
8.528813362,993079.9375,0,pplu,1
8.531147003,983778.5625,0,pplu,1
8.533479691,981580.4375,0,pplu,1
8.535813332,979417.3125,0,pplu,1
8.538146019,976393,0,pplu,1
8.54047966,966167.0625,0,pplu,1
8.542812347,975015.75,0,pplu,1
8.545145988,972875.5625,0,pplu,1
8.547478676,976101.5,0,pplu,1
8.549812317,978842.9375,0,pplu,1
8.552145004,965427.0625,0,pplu,1
8.554478645,973576.375,0,pplu,1
8.556811333,958817.8125,0,pplu,1
8.559144974,952746.5625,0,pplu,1
8.561477661,968365.5,0,pplu,1
8.563811302,989141.5625,0,pplu,1
8.56614399,990358.625,0,pplu,1
8.568477631,979139.9375,0,pplu,1
8.570810318,965740.3125,0,pplu,1
8.573143959,950044,0,pplu,1
8.575476646,949999.0625,0,pplu,1
8.577810287,948705.3125,0,pplu,1
8.580142975,947093.125,0,pplu,1
8.582476616,954873.375,0,pplu,1
8.584809303,958513.4375,0,pplu,1
8.587142944,956858.125,0,pplu,1
8.589475632,954933.6875,0,pplu,1
8.591809273,956205,0,pplu,1
8.59414196,961375.5625,0,pplu,1
8.596475601,959028.875,0,pplu,1
8.598808289,972866.375,0,pplu,1
8.60114193,971036.3125,0,pplu,1
8.603474617,968519.375,0,pplu,1
8.605808258,983275.125,0,pplu,1
8.608140945,978672.4375,0,pplu,1
8.610474586,957405.0625,0,pplu,1
8.612807274,949834.0625,0,pplu,1
8.615140915,955812,0,pplu,1
8.617473602,961446.75,0,pplu,1
8.619807243,966288.5,0,pplu,1
8.622139931,964426.75,0,pplu,1
8.624473572,955643.1875,0,pplu,1
8.626806259,947777.1875,0,pplu,1
8.6291399,940140.5,0,pplu,1
8.631472588,926587.875,0,pplu,1
8.633806229,927785.75,0,pplu,1
8.636138916,921594.375,0,pplu,1
8.638472557,914821.1875,0,pplu,1
8.640805244,918806.4375,0,pplu,1
8.643138885,924152.6875,0,pplu,1
8.645471573,923047.25,0,pplu,1
8.647805214,917216.9375,0,pplu,1
8.650137901,911704.5,0,pplu,1
8.652471542,893903.3125,0,pplu,1
8.65480423,893084.5,0,pplu,1
8.657137871,892186.8125,0,pplu,1
8.659470558,895143.8125,0,pplu,1
8.661804199,895881,0,pplu,1
8.664136887,903097.4375,0,pplu,1
8.666470528,913081.3125,0,pplu,1
8.668803215,919630.75,0,pplu,1
8.671136856,934322.1875,0,pplu,1
8.673469543,944441.25,0,pplu,1
8.675803185,959219.3125,0,pplu,1
8.678135872,961393.0625,0,pplu,1
8.680469513,963291.3125,0,pplu,1
8.6828022,980476.8125,0,pplu,1
8.685135841,998285.5,0,pplu,1
8.687468529,990630.375,0,pplu,1
8.68980217,987924.625,0,pplu,1
8.692134857,994769.625,0,pplu,1
8.694468498,1010273.813,0,pplu,1
8.696801186,1025583,0,pplu,1
8.699134827,1017950.938,0,pplu,1
8.701467514,1023202.813,0,pplu,1
8.703801155,1030532.438,0,pplu,1
8.706133842,1032493.563,0,pplu,1
8.708467484,1017916.188,0,pplu,1
8.710800171,994121.0625,0,pplu,1
8.713133812,973497,0,pplu,1
8.715466499,958823,0,pplu,1
8.71780014,945140.5625,0,pplu,1
8.720132828,926115.375,0,pplu,1
8.722466469,897643.3125,0,pplu,1
8.724799156,893703.5625,0,pplu,1
8.727132797,891377.125,0,pplu,1
8.729465485,877507.6875,0,pplu,1
8.731799126,877650.5625,0,pplu,1
8.734131813,872363.125,0,pplu,1
8.736465454,867500.8125,0,pplu,1
8.738798141,871486.375,0,pplu,1
8.741131783,866870.0625,0,pplu,1
8.74346447,868525.125,0,pplu,1
8.745798111,868647.5625,0,pplu,1
8.748130798,849723,0,pplu,1
8.750464439,845947.9375,0,pplu,1
8.752797127,837043.3125,0,pplu,1
8.755130768,842518.375,0,pplu,1
8.757463455,848132.4375,0,pplu,1
8.759797096,853618.375,0,pplu,1
8.762129784,857512.125,0,pplu,1
8.764463425,861495.875,0,pplu,1
8.766796112,873614,0,pplu,1
8.769129753,885266.125,0,pplu,1
8.77146244,887671.0625,0,pplu,1
8.773796082,885327.375,0,pplu,1
8.776128769,895277.375,0,pplu,1
8.77846241,882785.5,0,pplu,1
8.780795097,896159.3125,0,pplu,1
8.783128738,908046.625,0,pplu,1
8.785461426,907409.625,0,pplu,1
8.787795067,911448.875,0,pplu,1
8.790127754,900614.3125,0,pplu,1
8.792461395,904463.3125,0,pplu,1
8.794794083,908939.625,0,pplu,1
8.797127724,922446.8125,0,pplu,1
8.799460411,931787.125,0,pplu,1
8.801794052,922725.0625,0,pplu,1
8.80412674,921489.5625,0,pplu,1
8.806460381,923418.25,0,pplu,1
8.808793068,924090.0625,0,pplu,1
8.811126709,925537,0,pplu,1
8.813459396,930527,0,pplu,1
8.815793037,925295.375,0,pplu,1
8.818125725,907839.125,0,pplu,1
8.820459366,893742.8125,0,pplu,1
8.822792053,882966,0,pplu,1
8.825125694,894314.25,0,pplu,1
8.827458382,893725.0625,0,pplu,1
8.829792023,889103.875,0,pplu,1
8.83212471,892141.875,0,pplu,1
8.834458351,909123.25,0,pplu,1
8.836791039,918662.8125,0,pplu,1
8.83912468,918596.8125,0,pplu,1
8.841457367,918028.8125,0,pplu,1
8.843791008,909604.5625,0,pplu,1
8.846123695,902943.5,0,pplu,1
8.848457336,898550.125,0,pplu,1
8.850790024,885949.25,0,pplu,1
8.853123665,871180.1875,0,pplu,1
8.855456352,867101.75,0,pplu,1
8.857789993,867820.8125,0,pplu,1
8.860122681,872469.9375,0,pplu,1
8.862456322,875450.625,0,pplu,1
8.864789009,895170.375,0,pplu,1
8.86712265,904527.25,0,pplu,1
8.869455338,904781.1875,0,pplu,1
8.871788979,896974.9375,0,pplu,1
8.874121666,896720.5625,0,pplu,1
8.876455307,898241.375,0,pplu,1
8.878787994,899435.375,0,pplu,1
8.881121635,906023.1875,0,pplu,1
8.883454323,907336.375,0,pplu,1
8.885787964,918760.5625,0,pplu,1
8.888120651,916133.1875,0,pplu,1
8.890454292,904958.625,0,pplu,1
8.89278698,911616.6875,0,pplu,1
8.895120621,925157.3125,0,pplu,1
8.897453308,921411.75,0,pplu,1
8.899786949,910314.25,0,pplu,1
8.902119637,903184.5625,0,pplu,1
8.904453278,882177.0625,0,pplu,1
8.906785965,860559,0,pplu,1
8.909119606,859325.4375,0,pplu,1
8.911452293,851611.8125,0,pplu,1
8.913785934,837194.3125,0,pplu,1
8.916118622,828678.3125,0,pplu,1
8.918452263,833814.875,0,pplu,1
8.92078495,834523.5625,0,pplu,1
8.923118591,837900.6875,0,pplu,1
8.925451279,827981.6875,0,pplu,1
8.92778492,815621.6875,0,pplu,1
8.930117607,818640.75,0,pplu,1
8.932451248,815283,0,pplu,1
8.934783936,822788,0,pplu,1
8.937117577,831133.25,0,pplu,1
8.939450264,827444,0,pplu,1
8.941783905,834591.8125,0,pplu,1
8.944116592,840863.3125,0,pplu,1
8.946450233,849230.4375,0,pplu,1
8.948782921,855211.4375,0,pplu,1
8.951116562,866122.625,0,pplu,1
8.953449249,869767.1875,0,pplu,1
8.95578289,850707.8125,0,pplu,1
8.958115578,832728.9375,0,pplu,1
8.960449219,834351.6875,0,pplu,1
8.962781906,834132.25,0,pplu,1
8.965115547,820645.8125,0,pplu,1
8.967448235,804529.0625,0,pplu,1
8.969781876,796228.5625,0,pplu,1
8.972114563,792648.0625,0,pplu,1
8.974448204,800065.375,0,pplu,1
8.976780891,798633.4375,0,pplu,1
8.979114532,795113.0625,0,pplu,1
8.98144722,790237.5,0,pplu,1
8.983780861,787236.4375,0,pplu,1
8.986113548,783434.4375,0,pplu,1
8.988447189,773704.8125,0,pplu,1
8.990779877,775701.25,0,pplu,1
8.993113518,781962.4375,0,pplu,1
8.995446205,773299.3125,0,pplu,1
8.997779846,777178.5,0,pplu,1
9.000112534,784714.4375,0,pplu,1
9.002446175,803797.9375,0,pplu,1
9.004778862,808365.4375,0,pplu,1
9.007112503,805099.3125,0,pplu,1
9.00944519,799770.5625,0,pplu,1
9.011778831,797598.8125,0,pplu,1
9.014111519,804051.625,0,pplu,1
9.01644516,796616.75,0,pplu,1
9.018777847,798843.9375,0,pplu,1
9.021111488,785162.8125,0,pplu,1
9.023444176,802917.9375,0,pplu,1
9.025777817,812980.6875,0,pplu,1
9.028110504,817217.8125,0,pplu,1
9.030444145,817925.8125,0,pplu,1
9.032776833,815832.1875,0,pplu,1
9.035110474,826472.9375,0,pplu,1
9.037443161,830634.1875,0,pplu,1
9.039776802,822088.375,0,pplu,1
9.042109489,817011.125,0,pplu,1
9.04444313,798927.4375,0,pplu,1
9.046775818,786517.625,0,pplu,1
9.049109459,777054.4375,0,pplu,1
9.051442146,777534.3125,0,pplu,1
9.053775787,775555.5,0,pplu,1
9.056108475,786920.75,0,pplu,1
9.058442116,785663.125,0,pplu,1
9.060774803,783159.0625,0,pplu,1
9.063108444,784269.125,0,pplu,1
9.065441132,773344.375,0,pplu,1
9.067774773,768225.5625,0,pplu,1
9.07010746,754176.1875,0,pplu,1
9.072441101,756169.375,0,pplu,1
9.074773788,758968.125,0,pplu,1
9.07710743,756634.1875,0,pplu,1
9.079440117,753478.75,0,pplu,1
9.081773758,737007.875,0,pplu,1
9.084106445,731798.25,0,pplu,1
9.086440086,730657.5625,0,pplu,1
9.088772774,731249.8125,0,pplu,1
9.091106415,737573.4375,0,pplu,1
9.093439102,741650.375,0,pplu,1
9.095772743,742309.125,0,pplu,1
9.098105431,737604.8125,0,pplu,1
9.100439072,729611.25,0,pplu,1
9.102771759,721826.0625,0,pplu,1
9.1051054,722350.625,0,pplu,1
9.107438087,715414.3125,0,pplu,1
9.109771729,711481.5625,0,pplu,1
9.112104416,716140,0,pplu,1
9.114438057,722872.3125,0,pplu,1
9.116770744,716391.75,0,pplu,1
9.119104385,716960.375,0,pplu,1
9.121437073,714442.4375,0,pplu,1
9.123770714,719632.75,0,pplu,1
9.126103401,721376.5,0,pplu,1
9.128437042,723555.4375,0,pplu,1
9.13076973,718210.5625,0,pplu,1
9.133103371,711806.125,0,pplu,1
9.135436058,711834.5625,0,pplu,1
9.137769699,707270.375,0,pplu,1
9.140102386,697290.625,0,pplu,1
9.142436028,688785.5625,0,pplu,1
9.144768715,691295.875,0,pplu,1
9.147102356,694502.1875,0,pplu,1
9.149435043,690794.6875,0,pplu,1
9.151768684,684126.4375,0,pplu,1
9.154101372,676334.5,0,pplu,1
9.156435013,674584.3125,0,pplu,1
9.1587677,665565.625,0,pplu,1
9.161101341,656080.4375,0,pplu,1
9.163434029,654487.1875,0,pplu,1
9.16576767,643741.25,0,pplu,1
9.168100357,642352.25,0,pplu,1
9.170433998,645233.125,0,pplu,1
9.172766685,657860.75,0,pplu,1
9.175100327,661195.9375,0,pplu,1
9.177433014,665874,0,pplu,1
9.179766655,684213.1875,0,pplu,1
9.182099342,689353.6875,0,pplu,1
9.184432983,684676.8125,0,pplu,1
9.186765671,694602.5,0,pplu,1
9.189099312,700748.75,0,pplu,1
9.191431999,699934.8125,0,pplu,1
9.19376564,694490.25,0,pplu,1
9.196098328,689412.375,0,pplu,1
9.198431969,695120.25,0,pplu,1
9.200764656,700928.3125,0,pplu,1
9.203098297,703961.5,0,pplu,1
9.205430984,703431.0625,0,pplu,1
9.207764626,709394.0625,0,pplu,1
9.210097313,717714.25,0,pplu,1
9.212430954,722449.75,0,pplu,1
9.214763641,729212.75,0,pplu,1
9.217097282,734668.3125,0,pplu,1
9.21942997,724972.3125,0,pplu,1
9.221763611,728907.125,0,pplu,1
9.224096298,724275.3125,0,pplu,1
9.226429939,712870.8125,0,pplu,1
9.228762627,713256.9375,0,pplu,1
9.231096268,713797.625,0,pplu,1
9.233428955,713081.6875,0,pplu,1
9.235762596,711680.4375,0,pplu,1
9.238095284,708822.8125,0,pplu,1
9.240428925,709012.25,0,pplu,1
9.242761612,718743.3125,0,pplu,1
9.245095253,718771.9375,0,pplu,1
9.24742794,715626.6875,0,pplu,1
9.249761581,706144.25,0,pplu,1
9.252094269,706917.25,0,pplu,1
9.25442791,705477.6875,0,pplu,1
9.256760597,695184,0,pplu,1
9.259094238,692626.8125,0,pplu,1
9.261426926,690805.5,0,pplu,1
9.263760567,683384.0625,0,pplu,1
9.266093254,688197.875,0,pplu,1
9.268426895,694126.0625,0,pplu,1
9.270759583,697625.0625,0,pplu,1
9.273093224,702995.625,0,pplu,1
9.275425911,705003.9375,0,pplu,1
9.277759552,707210.0625,0,pplu,1
9.280092239,706095.75,0,pplu,1
9.28242588,699433.625,0,pplu,1
9.284758568,696669.5625,0,pplu,1
9.287092209,695458.125,0,pplu,1
9.289424896,677920.75,0,pplu,1
9.291758537,672804.75,0,pplu,1
9.294091225,676394.0625,0,pplu,1
9.296424866,673321.5625,0,pplu,1
9.298757553,674866.875,0,pplu,1
9.301091194,664672.75,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
,,0,pplu,1
