gene,temperature,Cp_kJ/mol/K,replicate
V14L,62.33005,-0.432773,1
V14L,62.36355,-0.501825,1
V14L,62.396928,-0.617049,1
V14L,62.430431,-0.602537,1
V14L,62.464103,-0.557874,1
V14L,62.497534,-0.566327,1
V14L,62.531257,-0.610447,1
V14L,62.564734,-0.512229,1
V14L,62.598143,-0.357699,1
V14L,62.63162,-0.319307,1
V14L,62.664803,-0.255337,1
V14L,62.698174,-0.289124,1
V14L,62.731537,-0.232213,1
V14L,62.764881,-0.245101,1
V14L,62.798214,-0.297884,1
V14L,62.831765,-0.373213,1
V14L,62.865167,-0.391289,1
V14L,62.898289,-0.33922,1
V14L,62.931492,-0.496632,1
V14L,62.964803,-0.494801,1
V14L,62.998099,-0.425168,1
V14L,63.031118,-0.471761,1
V14L,63.064497,-0.622969,1
V14L,63.09787,-0.721009,1
V14L,63.130943,-0.616169,1
V14L,63.164111,-0.598613,1
V14L,63.197131,-0.636799,1
V14L,63.230217,-0.597642,1
V14L,63.263243,-0.426805,1
V14L,63.296604,-0.280726,1
V14L,63.330057,-0.199123,1
V14L,63.363313,-0.148202,1
V14L,63.396958,-0.21338,1
V14L,63.430475,-0.275125,1
V14L,63.463797,-0.363084,1
V14L,63.497101,-0.468601,1
V14L,63.530343,-0.633548,1
V14L,63.563514,-0.814601,1
V14L,63.596488,-0.80896,1
V14L,63.629526,-0.691653,1
V14L,63.662894,-0.588978,1
V14L,63.696189,-0.661137,1
V14L,63.729494,-0.517335,1
V14L,63.762856,-0.31355,1
V14L,63.796385,-0.152136,1
V14L,63.829921,-0.210952,1
V14L,63.863064,-0.376753,1
V14L,63.896297,-0.371134,1
V14L,63.929425,-0.4091,1
V14L,63.962885,-0.381465,1
V14L,63.996279,-0.421594,1
V14L,64.029644,-0.357864,1
V14L,64.063404,-0.246122,1
V14L,64.096906,-0.211567,1
V14L,64.130619,-0.241511,1
V14L,64.16399,-0.353494,1
V14L,64.19751,-0.412799,1
V14L,64.230943,-0.395524,1
V14L,64.264236,-0.375443,1
V14L,64.297757,-0.307294,1
V14L,64.331271,-0.391795,1
V14L,64.364888,-0.369495,1
V14L,64.398453,-0.3298,1
V14L,64.432074,-0.383044,1
V14L,64.465436,-0.365852,1
V14L,64.498798,-0.396214,1
V14L,64.532185,-0.364502,1
V14L,64.565476,-0.386469,1
V14L,64.59867,-0.436358,1
V14L,64.63194,-0.395177,1
V14L,64.665218,-0.422748,1
V14L,64.698663,-0.347456,1
V14L,64.731997,-0.226793,1
V14L,64.76535,-0.185962,1
V14L,64.798933,-0.144048,1
V14L,64.832285,-0.167285,1
V14L,64.865582,-0.220596,1
V14L,64.898635,-0.335837,1
V14L,64.931569,-0.507255,1
V14L,64.964658,-0.656197,1
V14L,64.997246,-0.680272,1
V14L,65.030366,-0.783943,1
V14L,65.063896,-0.781193,1
V14L,65.097342,-0.762314,1
V14L,65.130814,-0.590966,1
V14L,65.164261,-0.41397,1
V14L,65.198253,-0.469548,1
V14L,65.231753,-0.345461,1
V14L,65.265053,-0.179768,1
V14L,65.298597,-0.0719,1
V14L,65.332153,-0.115391,1
V14L,65.365611,-0.215025,1
V14L,65.399016,-0.164997,1
V14L,65.432595,-0.127425,1
V14L,65.466307,-0.161554,1
V14L,65.499611,-0.267188,1
V14L,65.532941,-0.258118,1
V14L,65.566471,-0.191699,1
V14L,65.599818,-0.20938,1
V14L,65.633112,-0.28273,1
V14L,65.666028,-0.304586,1
V14L,65.699244,-0.221153,1
V14L,65.732408,-0.290173,1
V14L,65.765559,-0.38957,1
V14L,65.798777,-0.365769,1
V14L,65.832109,-0.334086,1
V14L,65.865816,-0.296354,1
V14L,65.899369,-0.259749,1
V14L,65.932923,-0.143239,1
V14L,65.96664,0,1
V14L,66,0.016594,1
V14L,66.033329,0.048873,1
V14L,66.06629,0.159636,1
V14L,66.099422,0.070311,1
V14L,66.132782,-0.104563,1
V14L,66.166095,-0.090711,1
V14L,66.199304,0.020249,1
V14L,66.232626,0.04346,1
V14L,66.266302,-0.065287,1
V14L,66.299809,0.034963,1
V14L,66.333127,0.115084,1
V14L,66.36635,0.075007,1
V14L,66.399737,-0.06092,1
V14L,66.433205,-0.047593,1
V14L,66.466342,0.01896,1
V14L,66.499448,0.06399,1
V14L,66.532556,0.227902,1
V14L,66.565592,0.339456,1
V14L,66.59863,0.382644,1
V14L,66.631623,0.357914,1
V14L,66.664602,0.269987,1
V14L,66.697893,0.290482,1
V14L,66.731164,0.202745,1
V14L,66.76442,0.104896,1
V14L,66.797719,0.174498,1
V14L,66.831091,0.18485,1
V14L,66.864857,0.12646,1
V14L,66.89841,-0.018227,1
V14L,66.93194,0.119462,1
V14L,66.965556,0.155177,1
V14L,66.999198,0.142541,1
V14L,67.032472,0.218145,1
V14L,67.065691,0.263513,1
V14L,67.099047,0.408023,1
V14L,67.132347,0.3343,1
V14L,67.165575,0.339674,1
V14L,67.198834,0.318151,1
V14L,67.232175,0.328009,1
V14L,67.265587,0.421388,1
V14L,67.299019,0.384527,1
V14L,67.332594,0.398271,1
V14L,67.366419,0.510065,1
V14L,67.400357,0.610802,1
V14L,67.434069,0.692018,1
V14L,67.467857,0.749698,1
V14L,67.501494,0.873499,1
V14L,67.53497,0.941712,1
V14L,67.568097,0.976283,1
V14L,67.601343,0.838243,1
V14L,67.634942,0.76247,1
V14L,67.667917,0.835751,1
V14L,67.700961,0.829041,1
V14L,67.734189,0.960561,1
V14L,67.767466,0.997528,1
V14L,67.800821,1.081131,1
V14L,67.833805,1.119403,1
V14L,67.867145,0.953997,1
V14L,67.900384,0.962411,1
V14L,67.933714,0.758388,1
V14L,67.967123,0.615378,1
V14L,68.000463,0.583522,1
V14L,68.033994,0.63943,1
V14L,68.067476,0.888804,1
V14L,68.101116,0.89088,1
V14L,68.134788,1.046965,1
V14L,68.167984,1.213068,1
V14L,68.200925,1.359827,1
V14L,68.233861,1.334277,1
V14L,68.267253,1.209904,1
V14L,68.300325,1.201011,1
V14L,68.333268,1.276205,1
V14L,68.366702,1.19761,1
V14L,68.400119,1.171253,1
V14L,68.433663,1.157247,1
V14L,68.466922,1.237247,1
V14L,68.500334,1.261085,1
V14L,68.533752,1.194413,1
V14L,68.567235,1.22347,1
V14L,68.600749,1.285157,1
V14L,68.634171,1.372125,1
V14L,68.667441,1.303212,1
V14L,68.700704,1.313398,1
V14L,68.734031,1.309898,1
V14L,68.767244,1.528927,1
V14L,68.80052,1.624607,1
V14L,68.833654,1.610372,1
V14L,68.866877,1.74393,1
V14L,68.900306,1.817564,1
V14L,68.933776,1.93328,1
V14L,68.967082,1.834302,1
V14L,69.000341,1.746832,1
V14L,69.03397,1.712163,1
V14L,69.067479,1.762472,1
V14L,69.100971,1.838424,1
V14L,69.134377,1.816981,1
V14L,69.167983,1.988682,1
V14L,69.201538,2.116861,1
V14L,69.234675,2.262583,1
V14L,69.268113,2.246399,1
V14L,69.301457,2.172268,1
V14L,69.334671,2.259865,1
V14L,69.367717,2.230859,1
V14L,69.401015,2.165159,1
V14L,69.43456,2.184947,1
V14L,69.468056,2.224417,1
V14L,69.50135,2.291541,1
V14L,69.534835,2.180256,1
V14L,69.56849,1.995648,1
V14L,69.601792,2.000924,1
V14L,69.635331,2.076377,1
V14L,69.66874,2.105598,1
V14L,69.702132,2.18418,1
V14L,69.735417,2.399298,1
V14L,69.768794,2.67565,1
V14L,69.802447,2.807975,1
V14L,69.835205,2.86804,1
V14L,69.86819,2.992412,1
V14L,69.90146,3.113151,1
V14L,69.934646,3.074667,1
V14L,69.967371,3.007883,1
V14L,70.000302,3.041575,1
