temperature,well,gene,value
67.77937008,G1,blank,0.012108711
68.39858268,G1,blank,0.024747455
69.01779528,G1,blank,-0.036650166
69.63700787,G1,blank,-0.032366914
70.25622047,G1,blank,0.031979588
70.87543307,G1,blank,0.027578023
71.49464567,G1,blank,0.031688611
72.11385827,G1,blank,0.024252953
72.73307087,G1,blank,-0.013441411
73.35228346,G1,blank,-0.003080733
73.97149606,G1,blank,-0.011793632
74.59070866,G1,blank,-0.013580097
75.20992126,G1,blank,0.018194811
75.82913386,G1,blank,-0.009877121
76.44834646,G1,blank,-0.004384628
77.06755906,G1,blank,0.029329881
77.68677165,G1,blank,0.020996939
78.30598425,G1,blank,0.051755518
78.92519685,G1,blank,0.041755628
79.54440945,G1,blank,-0.013546928
80.16362205,G1,blank,-0.017675945
80.78283465,G1,blank,0.036271125
81.40204724,G1,blank,0.069678139
82.02125984,G1,blank,0.033764573
82.64047244,G1,blank,0.008455305
83.25968504,G1,blank,0.044958367
83.87889764,G1,blank,0.090250525
84.49811024,G1,blank,0.030201035
85.11732283,G1,blank,-0.004410773
85.73653543,G1,blank,0.035113389
86.35574803,G1,blank,0.026045342
86.97496063,G1,blank,0.015786732
87.59417323,G1,blank,0.005577473
88.21338583,G1,blank,0.001192975
88.83259843,G1,blank,0.031400807
89.45181102,G1,blank,0.03370102
90.07102362,G1,blank,0.006808341
90.69023622,G1,blank,-0.009347623
91.30944882,G1,blank,0.022140424
91.92866142,G1,blank,0.044628906
92.54787402,G1,blank,0.014595338
93.16708661,G1,blank,0.017147864
93.78629921,G1,blank,0.00019176
94.40551181,G1,blank,-0.026693573
95.02472441,G1,blank,0.022517473
95.64393701,G1,blank,0.062008404
96.26314961,G1,blank,0.042538655
96.8823622,G1,blank,-0.007607614
97.5015748,G1,blank,-0.019142356
98.1207874,G1,blank,0.037806465
98.74,G1,blank,0.037806465
20.1,G2,amac,9.331788163
20.7192126,G2,amac,9.331788163
21.3384252,G2,amac,1.905800828
21.9576378,G2,amac,-1.791793948
22.57685039,G2,amac,-2.227610033
23.19606299,G2,amac,-2.071721608
23.81527559,G2,amac,-1.4270058
24.43448819,G2,amac,-0.629931966
25.05370079,G2,amac,-0.850878918
25.67291339,G2,amac,-1.543981366
26.29212598,G2,amac,-1.890931174
26.91133858,G2,amac,-1.541084761
27.53055118,G2,amac,-1.259801478
28.14976378,G2,amac,-1.526071055
28.76897638,G2,amac,-1.646106233
29.38818898,G2,amac,-1.581517102
30.00740157,G2,amac,-1.587456035
30.62661417,G2,amac,-1.502527544
31.24582677,G2,amac,-1.197219238
31.86503937,G2,amac,-0.825927052
32.48425197,G2,amac,-0.687929888
33.10346457,G2,amac,-0.820235986
33.72267717,G2,amac,-0.794052516
34.34188976,G2,amac,-0.671403378
34.96110236,G2,amac,-0.494554628
35.58031496,G2,amac,-0.23211861
36.19952756,G2,amac,0.056547768
36.81874016,G2,amac,0.355511061
37.43795276,G2,amac,0.258463915
38.05716535,G2,amac,0.527713573
38.67637795,G2,amac,1.178884956
39.29559055,G2,amac,1.456086917
39.91480315,G2,amac,1.331206216
40.53401575,G2,amac,1.320710973
41.15322835,G2,amac,1.672831662
41.77244094,G2,amac,2.040530141
42.39165354,G2,amac,1.99963673
43.01086614,G2,amac,1.631909543
43.63007874,G2,amac,1.536819555
44.24929134,G2,amac,1.532452176
44.86850394,G2,amac,1.907801621
45.48771654,G2,amac,3.976060842
46.10692913,G2,amac,7.229039462
46.72614173,G2,amac,9.503458977
47.34535433,G2,amac,10.0807387
47.96456693,G2,amac,9.927196581
48.58377953,G2,amac,10.23540177
49.20299213,G2,amac,10.80052674
49.82220472,G2,amac,10.8747775
50.44141732,G2,amac,10.84657656
51.06062992,G2,amac,11.07968208
51.67984252,G2,amac,11.23383791
52.29905512,G2,amac,11.33087182
52.91826772,G2,amac,11.43332755
53.53748031,G2,amac,11.35340156
54.15669291,G2,amac,11.4395675
54.77590551,G2,amac,11.7725168
55.39511811,G2,amac,11.9325631
56.01433071,G2,amac,11.86661648
56.63354331,G2,amac,11.84185498
57.25275591,G2,amac,12.0161064
57.8719685,G2,amac,12.18272019
58.4911811,G2,amac,12.2254514
59.1103937,G2,amac,12.29045464
59.7296063,G2,amac,12.48802924
60.3488189,G2,amac,12.83702615
60.9680315,G2,amac,13.1401661
61.58724409,G2,amac,13.17038534
62.20645669,G2,amac,13.18601917
62.82566929,G2,amac,13.44301428
63.44488189,G2,amac,13.87631251
64.06409449,G2,amac,14.4080296
64.68330709,G2,amac,14.78985416
65.30251969,G2,amac,15.10625974
65.92173228,G2,amac,15.59445861
66.54094488,G2,amac,15.99673118
67.16015748,G2,amac,16.24386046
67.77937008,G2,amac,16.71291259
68.39858268,G2,amac,17.29449664
69.01779528,G2,amac,17.60012575
69.63700787,G2,amac,17.77321982
70.25622047,G2,amac,18.05873122
70.87543307,G2,amac,18.44002264
71.49464567,G2,amac,18.78694928
72.11385827,G2,amac,19.10271224
72.73307087,G2,amac,19.30785143
73.35228346,G2,amac,19.44745282
73.97149606,G2,amac,19.84450603
74.59070866,G2,amac,20.4248945
75.20992126,G2,amac,21.05062995
75.82913386,G2,amac,21.81304855
76.44834646,G2,amac,22.50329055
77.06755906,G2,amac,23.46868519
77.68677165,G2,amac,24.96711789
78.30598425,G2,amac,26.71502054
78.92519685,G2,amac,28.79528403
79.54440945,G2,amac,31.10125545
80.16362205,G2,amac,33.75403447
80.78283465,G2,amac,36.65524766
81.40204724,G2,amac,39.23107337
82.02125984,G2,amac,41.45050675
82.64047244,G2,amac,43.17527524
83.25968504,G2,amac,44.04769001
83.87889764,G2,amac,43.30655042
84.49811024,G2,amac,40.24953366
85.11732283,G2,amac,34.54566532
85.73653543,G2,amac,26.41052346
86.35574803,G2,amac,17.3022152
86.97496063,G2,amac,9.487728316
87.59417323,G2,amac,4.395066247
88.21338583,G2,amac,1.780746869
88.83259843,G2,amac,0.706100163
89.45181102,G2,amac,0.264563962
90.07102362,G2,amac,0.090785799
90.69023622,G2,amac,0.072437135
91.30944882,G2,amac,0.088745067
91.92866142,G2,amac,0.080180253
92.54787402,G2,amac,0.044751647
93.16708661,G2,amac,0.050098448
93.78629921,G2,amac,0.048406196
94.40551181,G2,amac,0.024777291
95.02472441,G2,amac,0.033297429
95.64393701,G2,amac,0.035598669
96.26314961,G2,amac,-0.00324449
96.8823622,G2,amac,-0.037052412
97.5015748,G2,amac,0.004721219
98.1207874,G2,amac,0.044500154
98.74,G2,amac,0.044500154
20.1,G3,amacV14L,8.870426038
20.7192126,G3,amacV14L,8.870426038
21.3384252,G3,amacV14L,3.94737007
21.9576378,G3,amacV14L,3.039224737
22.57685039,G3,amacV14L,4.764379633
23.19606299,G3,amacV14L,3.402925703
23.81527559,G3,amacV14L,-0.955009611
24.43448819,G3,amacV14L,-2.974066668
25.05370079,G3,amacV14L,-3.06237547
25.67291339,G3,amacV14L,-3.247525384
26.29212598,G3,amacV14L,-3.365001377
26.91133858,G3,amacV14L,-2.909721555
27.53055118,G3,amacV14L,-2.809210707
28.14976378,G3,amacV14L,-3.223469819
28.76897638,G3,amacV14L,-3.268530379
29.38818898,G3,amacV14L,-2.983451228
30.00740157,G3,amacV14L,-2.605808278
30.62661417,G3,amacV14L,-2.325450539
31.24582677,G3,amacV14L,-2.540883756
31.86503937,G3,amacV14L,-2.878786763
32.48425197,G3,amacV14L,-3.055486584
33.10346457,G3,amacV14L,-2.970307855
33.72267717,G3,amacV14L,-2.562564328
34.34188976,G3,amacV14L,-2.679490951
34.96110236,G3,amacV14L,-2.565454266
35.58031496,G3,amacV14L,-1.939811765
36.19952756,G3,amacV14L,-1.605238309
36.81874016,G3,amacV14L,-1.282398034
37.43795276,G3,amacV14L,-1.158329092
38.05716535,G3,amacV14L,-1.1207262
38.67637795,G3,amacV14L,-0.750495102
39.29559055,G3,amacV14L,-0.709638387
39.91480315,G3,amacV14L,-1.065647886
40.53401575,G3,amacV14L,-0.674207721
41.15322835,G3,amacV14L,-0.195679538
41.77244094,G3,amacV14L,-0.202647159
42.39165354,G3,amacV14L,-0.300947612
43.01086614,G3,amacV14L,-0.702208504
43.63007874,G3,amacV14L,-1.039788802
44.24929134,G3,amacV14L,-1.182695879
44.86850394,G3,amacV14L,-0.718926198
45.48771654,G3,amacV14L,1.842279383
46.10692913,G3,amacV14L,5.742112879
46.72614173,G3,amacV14L,8.016961164
47.34535433,G3,amacV14L,8.719644031
47.96456693,G3,amacV14L,9.282970441
48.58377953,G3,amacV14L,9.470725112
49.20299213,G3,amacV14L,9.487521289
49.82220472,G3,amacV14L,9.693459363
50.44141732,G3,amacV14L,9.882135084
51.06062992,G3,amacV14L,9.890033286
51.67984252,G3,amacV14L,10.21953429
52.29905512,G3,amacV14L,10.60414939
52.91826772,G3,amacV14L,10.66742043
53.53748031,G3,amacV14L,10.81722769
54.15669291,G3,amacV14L,10.75348771
54.77590551,G3,amacV14L,10.58678098
55.39511811,G3,amacV14L,10.81372532
56.01433071,G3,amacV14L,11.21815479
56.63354331,G3,amacV14L,11.54568645
57.25275591,G3,amacV14L,11.6428278
57.8719685,G3,amacV14L,11.77066097
58.4911811,G3,amacV14L,12.08345746
59.1103937,G3,amacV14L,12.09282653
59.7296063,G3,amacV14L,12.27601419
60.3488189,G3,amacV14L,12.93900298
60.9680315,G3,amacV14L,13.5474532
61.58724409,G3,amacV14L,13.92987112
62.20645669,G3,amacV14L,14.16685243
62.82566929,G3,amacV14L,14.68166619
63.44488189,G3,amacV14L,15.32826846
64.06409449,G3,amacV14L,15.68818136
64.68330709,G3,amacV14L,15.91260862
65.30251969,G3,amacV14L,16.32767253
65.92173228,G3,amacV14L,16.86287527
66.54094488,G3,amacV14L,17.11448977
67.16015748,G3,amacV14L,17.49384007
67.77937008,G3,amacV14L,18.06950108
68.39858268,G3,amacV14L,18.46839707
69.01779528,G3,amacV14L,18.72403708
69.63700787,G3,amacV14L,18.90061075
70.25622047,G3,amacV14L,19.12467004
70.87543307,G3,amacV14L,19.50654462
71.49464567,G3,amacV14L,20.17499893
72.11385827,G3,amacV14L,20.63024165
72.73307087,G3,amacV14L,21.04038575
73.35228346,G3,amacV14L,21.89873559
73.97149606,G3,amacV14L,22.7922852
74.59070866,G3,amacV14L,23.91002616
75.20992126,G3,amacV14L,25.58003134
75.82913386,G3,amacV14L,27.32107357
76.44834646,G3,amacV14L,29.21243099
77.06755906,G3,amacV14L,31.93416679
77.68677165,G3,amacV14L,35.3102015
78.30598425,G3,amacV14L,39.06422047
78.92519685,G3,amacV14L,43.15555102
79.54440945,G3,amacV14L,47.10398273
80.16362205,G3,amacV14L,50.91824744
80.78283465,G3,amacV14L,54.09837001
81.40204724,G3,amacV14L,55.51072149
82.02125984,G3,amacV14L,54.61900844
82.64047244,G3,amacV14L,50.45230778
83.25968504,G3,amacV14L,42.33349217
83.87889764,G3,amacV14L,31.08198216
84.49811024,G3,amacV14L,19.25270026
85.11732283,G3,amacV14L,9.803347006
85.73653543,G3,amacV14L,4.063385221
86.35574803,G3,amacV14L,1.425566968
86.97496063,G3,amacV14L,0.493780445
87.59417323,G3,amacV14L,0.222168997
88.21338583,G3,amacV14L,0.155448002
88.83259843,G3,amacV14L,0.127991259
89.45181102,G3,amacV14L,0.101874492
90.07102362,G3,amacV14L,0.047295347
90.69023622,G3,amacV14L,0.025758341
91.30944882,G3,amacV14L,0.045701196
91.92866142,G3,amacV14L,0.027501849
92.54787402,G3,amacV14L,0.021654779
93.16708661,G3,amacV14L,0.042716057
93.78629921,G3,amacV14L,0.023969758
94.40551181,G3,amacV14L,0.003224314
95.02472441,G3,amacV14L,0.013587517
95.64393701,G3,amacV14L,0.007599894
96.26314961,G3,amacV14L,0.00299072
96.8823622,G3,amacV14L,-0.002226669
97.5015748,G3,amacV14L,0.027561947
98.1207874,G3,amacV14L,0.030589605
98.74,G3,amacV14L,0.030589605
20.1,G4,av,2.868129909
20.7192126,G4,av,2.868129909
21.3384252,G4,av,-0.290630616
21.9576378,G4,av,-1.98992897
22.57685039,G4,av,-2.581892398
23.19606299,G4,av,-2.766666534
23.81527559,G4,av,-2.892571632
24.43448819,G4,av,-3.383738144
25.05370079,G4,av,-3.917047417
25.67291339,G4,av,-3.997291338
26.29212598,G4,av,-4.236307533
26.91133858,G4,av,-4.689337287
27.53055118,G4,av,-5.415010424
28.14976378,G4,av,-6.075296318
28.76897638,G4,av,-6.02859644
29.38818898,G4,av,-6.134431699
30.00740157,G4,av,-6.517991265
30.62661417,G4,av,-6.747290238
31.24582677,G4,av,-6.962046456
31.86503937,G4,av,-7.054559502
32.48425197,G4,av,-7.298106403
33.10346457,G4,av,-7.556435583
33.72267717,G4,av,-7.712099139
34.34188976,G4,av,-8.229585871
34.96110236,G4,av,-8.282143798
35.58031496,G4,av,-7.905789809
36.19952756,G4,av,-8.150210227
36.81874016,G4,av,-8.372735126
37.43795276,G4,av,-8.261268719
38.05716535,G4,av,-8.318671423
38.67637795,G4,av,-8.40159715
39.29559055,G4,av,-8.286688019
39.91480315,G4,av,-8.250403617
40.53401575,G4,av,-8.330755242
41.15322835,G4,av,-8.516882926
41.77244094,G4,av,-8.924142322
42.39165354,G4,av,-9.261257708
43.01086614,G4,av,-9.790053888
43.63007874,G4,av,-10.05143831
44.24929134,G4,av,-8.125437323
44.86850394,G4,av,-4.909511581
45.48771654,G4,av,-2.89916417
46.10692913,G4,av,-2.287405276
46.72614173,G4,av,-2.205800446
47.34535433,G4,av,-1.942960823
47.96456693,G4,av,-1.637369002
48.58377953,G4,av,-1.458783388
49.20299213,G4,av,-1.24261973
49.82220472,G4,av,-1.226125173
50.44141732,G4,av,-1.146186345
51.06062992,G4,av,-0.675898557
51.67984252,G4,av,-0.395247063
52.29905512,G4,av,-0.489641235
52.91826772,G4,av,-0.420001191
53.53748031,G4,av,-0.072749363
54.15669291,G4,av,0.14442835
54.77590551,G4,av,0.24798662
55.39511811,G4,av,0.305520969
56.01433071,G4,av,0.484197079
56.63354331,G4,av,0.980958683
57.25275591,G4,av,1.263488166
57.8719685,G4,av,1.303288619
58.4911811,G4,av,1.569729762
59.1103937,G4,av,1.958871772
59.7296063,G4,av,2.117778774
60.3488189,G4,av,2.075007987
60.9680315,G4,av,2.168172915
61.58724409,G4,av,2.597957035
62.20645669,G4,av,3.147360519
62.82566929,G4,av,3.290560977
63.44488189,G4,av,3.401277477
64.06409449,G4,av,3.658298941
64.68330709,G4,av,3.79493796
65.30251969,G4,av,4.006945834
65.92173228,G4,av,4.228114605
66.54094488,G4,av,4.659188834
67.16015748,G4,av,5.072490634
67.77937008,G4,av,5.164317965
68.39858268,G4,av,5.456885909
69.01779528,G4,av,5.898277761
69.63700787,G4,av,6.137521519
70.25622047,G4,av,6.400154045
70.87543307,G4,av,6.810975828
71.49464567,G4,av,7.198040758
72.11385827,G4,av,7.521667704
72.73307087,G4,av,8.057620123
73.35228346,G4,av,8.570774408
73.97149606,G4,av,9.374426752
74.59070866,G4,av,10.62266616
75.20992126,G4,av,11.49863222
75.82913386,G4,av,12.14734829
76.44834646,G4,av,13.26647454
77.06755906,G4,av,14.81198507
77.68677165,G4,av,16.00985188
78.30598425,G4,av,17.16928656
78.92519685,G4,av,18.86689314
79.54440945,G4,av,20.492792
80.16362205,G4,av,21.83874196
80.78283465,G4,av,23.49036661
81.40204724,G4,av,25.3577408
82.02125984,G4,av,27.04352036
82.64047244,G4,av,29.33043956
83.25968504,G4,av,32.66214807
83.87889764,G4,av,36.3574588
84.49811024,G4,av,40.64955666
85.11732283,G4,av,45.95460402
85.73653543,G4,av,51.87807121
86.35574803,G4,av,57.94328148
86.97496063,G4,av,63.19547491
87.59417323,G4,av,65.85358961
88.21338583,G4,av,64.08643403
88.83259843,G4,av,56.79268711
89.45181102,G4,av,44.34335561
90.07102362,G4,av,29.17640188
90.69023622,G4,av,15.36726833
91.30944882,G4,av,6.118552373
91.92866142,G4,av,1.769197564
92.54787402,G4,av,0.420298388
93.16708661,G4,av,0.140772311
93.78629921,G4,av,0.114973081
94.40551181,G4,av,0.046186428
95.02472441,G4,av,0.026953202
95.64393701,G4,av,0.053293976
96.26314961,G4,av,0.022580334
96.8823622,G4,av,-0.024847335
97.5015748,G4,av,-0.005966129
98.1207874,G4,av,0.091649383
98.74,G4,av,0.091649383
20.1,G5,pplu,17.32229555
20.7192126,G5,pplu,17.32229555
21.3384252,G5,pplu,18.1206528
21.9576378,G5,pplu,17.59168208
22.57685039,G5,pplu,15.82935696
23.19606299,G5,pplu,14.37240626
23.81527559,G5,pplu,13.99191238
24.43448819,G5,pplu,14.07926739
25.05370079,G5,pplu,13.50970207
25.67291339,G5,pplu,12.76368097
26.29212598,G5,pplu,12.18214166
26.91133858,G5,pplu,12.31495673
27.53055118,G5,pplu,12.71304911
28.14976378,G5,pplu,12.75244338
28.76897638,G5,pplu,13.04798473
29.38818898,G5,pplu,13.5946366
30.00740157,G5,pplu,13.86142072
30.62661417,G5,pplu,14.16433593
31.24582677,G5,pplu,14.87694764
31.86503937,G5,pplu,15.32410302
32.48425197,G5,pplu,15.84127599
33.10346457,G5,pplu,17.2864481
33.72267717,G5,pplu,19.28329304
34.34188976,G5,pplu,20.41989868
34.96110236,G5,pplu,22.03492939
35.58031496,G5,pplu,24.39891337
36.19952756,G5,pplu,25.59890554
36.81874016,G5,pplu,26.96320254
37.43795276,G5,pplu,28.37992903
38.05716535,G5,pplu,29.11828176
38.67637795,G5,pplu,30.20037367
39.29559055,G5,pplu,31.48044421
39.91480315,G5,pplu,31.70440721
40.53401575,G5,pplu,31.633299
41.15322835,G5,pplu,31.87261241
41.77244094,G5,pplu,31.37423189
42.39165354,G5,pplu,30.95333741
43.01086614,G5,pplu,31.09816645
43.63007874,G5,pplu,31.53885669
44.24929134,G5,pplu,33.49504755
44.86850394,G5,pplu,36.24155719
45.48771654,G5,pplu,37.11655481
46.10692913,G5,pplu,36.3192462
46.72614173,G5,pplu,35.10483997
47.34535433,G5,pplu,33.59257803
47.96456693,G5,pplu,32.18589749
48.58377953,G5,pplu,31.23534213
49.20299213,G5,pplu,30.04796649
49.82220472,G5,pplu,29.080142
50.44141732,G5,pplu,28.30633249
51.06062992,G5,pplu,27.29352565
51.67984252,G5,pplu,26.53164599
52.29905512,G5,pplu,26.18431763
52.91826772,G5,pplu,26.16424916
53.53748031,G5,pplu,26.08030794
54.15669291,G5,pplu,25.53844802
54.77590551,G5,pplu,25.16230209
55.39511811,G5,pplu,25.22172636
56.01433071,G5,pplu,25.07899016
56.63354331,G5,pplu,24.87035134
57.25275591,G5,pplu,24.74045495
57.8719685,G5,pplu,24.30884362
58.4911811,G5,pplu,23.82620842
59.1103937,G5,pplu,23.71222953
59.7296063,G5,pplu,23.67153
60.3488189,G5,pplu,23.75729797
60.9680315,G5,pplu,23.61851093
61.58724409,G5,pplu,23.1041299
62.20645669,G5,pplu,22.70471707
62.82566929,G5,pplu,22.72456391
63.44488189,G5,pplu,23.01028966
64.06409449,G5,pplu,23.01196241
64.68330709,G5,pplu,22.98694233
65.30251969,G5,pplu,23.24501254
65.92173228,G5,pplu,23.52797058
66.54094488,G5,pplu,23.98495747
67.16015748,G5,pplu,24.34725015
67.77937008,G5,pplu,24.51199515
68.39858268,G5,pplu,24.99809005
69.01779528,G5,pplu,25.69159385
69.63700787,G5,pplu,26.01093194
70.25622047,G5,pplu,26.02287552
70.87543307,G5,pplu,26.16616206
71.49464567,G5,pplu,26.69253457
72.11385827,G5,pplu,27.21448681
72.73307087,G5,pplu,27.40567345
73.35228346,G5,pplu,27.47094289
73.97149606,G5,pplu,27.41152412
74.59070866,G5,pplu,27.53081015
75.20992126,G5,pplu,27.7207609
75.82913386,G5,pplu,27.42762111
76.44834646,G5,pplu,27.28897712
77.06755906,G5,pplu,27.24279298
77.68677165,G5,pplu,26.80022839
78.30598425,G5,pplu,26.41051363
78.92519685,G5,pplu,26.07614248
79.54440945,G5,pplu,25.6965097
80.16362205,G5,pplu,25.25645117
80.78283465,G5,pplu,24.76663252
81.40204724,G5,pplu,24.24319326
82.02125984,G5,pplu,23.7086798
82.64047244,G5,pplu,23.11290306
83.25968504,G5,pplu,22.65815401
83.87889764,G5,pplu,22.14420714
84.49811024,G5,pplu,21.4792857
85.11732283,G5,pplu,20.86780112
85.73653543,G5,pplu,20.17073467
86.35574803,G5,pplu,19.31556754
86.97496063,G5,pplu,18.15408153
87.59417323,G5,pplu,16.38537295
88.21338583,G5,pplu,13.63825854
88.83259843,G5,pplu,9.814016507
89.45181102,G5,pplu,5.453479505
90.07102362,G5,pplu,1.917412443
90.69023622,G5,pplu,0.296747556
91.30944882,G5,pplu,0.013506085
91.92866142,G5,pplu,0.050072226
92.54787402,G5,pplu,0.05377434
93.16708661,G5,pplu,0.059869713
93.78629921,G5,pplu,0.045120787
94.40551181,G5,pplu,0.008273227
95.02472441,G5,pplu,0.032803179
95.64393701,G5,pplu,0.001204531
96.26314961,G5,pplu,-0.040177726
96.8823622,G5,pplu,-0.001257949
97.5015748,G5,pplu,0.011184932
98.1207874,G5,pplu,0.055625976
98.74,G5,pplu,0.055625976
20.1,G6,cgre,19.83660862
20.7192126,G6,cgre,19.83660862
21.3384252,G6,cgre,9.167657873
21.9576378,G6,cgre,3.446580893
22.57685039,G6,cgre,0.684768511
23.19606299,G6,cgre,-1.229786843
23.81527559,G6,cgre,-2.749344965
24.43448819,G6,cgre,-3.904543258
25.05370079,G6,cgre,-4.457668407
25.67291339,G6,cgre,-5.359721029
26.29212598,G6,cgre,-6.442806297
26.91133858,G6,cgre,-7.24015527
27.53055118,G6,cgre,-7.90243043
28.14976378,G6,cgre,-9.553703397
28.76897638,G6,cgre,-10.71753019
29.38818898,G6,cgre,-10.49904781
30.00740157,G6,cgre,-10.7923616
30.62661417,G6,cgre,-11.8519982
31.24582677,G6,cgre,-12.99011422
31.86503937,G6,cgre,-13.5543891
32.48425197,G6,cgre,-14.25018116
33.10346457,G6,cgre,-15.61423042
33.72267717,G6,cgre,-16.32576682
34.34188976,G6,cgre,-15.996895
34.96110236,G6,cgre,-15.49328517
35.58031496,G6,cgre,-15.40462684
36.19952756,G6,cgre,-15.53168292
36.81874016,G6,cgre,-15.86265103
37.43795276,G6,cgre,-15.84580487
38.05716535,G6,cgre,-15.46696565
38.67637795,G6,cgre,-15.8908202
39.29559055,G6,cgre,-16.3226867
39.91480315,G6,cgre,-16.55134505
40.53401575,G6,cgre,-16.96629142
41.15322835,G6,cgre,-17.48349107
41.77244094,G6,cgre,-18.43401334
42.39165354,G6,cgre,-19.79494519
43.01086614,G6,cgre,-21.39956746
43.63007874,G6,cgre,-22.85901864
44.24929134,G6,cgre,-23.61582294
44.86850394,G6,cgre,-22.50317667
45.48771654,G6,cgre,-16.81900097
46.10692913,G6,cgre,-7.469114372
46.72614173,G6,cgre,-0.715194193
47.34535433,G6,cgre,1.628687207
47.96456693,G6,cgre,2.24679318
48.58377953,G6,cgre,2.34780706
49.20299213,G6,cgre,2.906062716
49.82220472,G6,cgre,3.655625794
50.44141732,G6,cgre,4.224545866
51.06062992,G6,cgre,5.411182629
51.67984252,G6,cgre,5.996183806
52.29905512,G6,cgre,5.979872284
52.91826772,G6,cgre,6.708196462
53.53748031,G6,cgre,8.060117234
54.15669291,G6,cgre,9.273725787
54.77590551,G6,cgre,9.842576712
55.39511811,G6,cgre,10.46950704
56.01433071,G6,cgre,11.92855237
56.63354331,G6,cgre,13.4338291
57.25275591,G6,cgre,14.76389221
57.8719685,G6,cgre,16.16403969
58.4911811,G6,cgre,17.26843623
59.1103937,G6,cgre,19.13311919
59.7296063,G6,cgre,21.34802801
60.3488189,G6,cgre,23.02630151
60.9680315,G6,cgre,24.93174679
61.58724409,G6,cgre,27.15261743
62.20645669,G6,cgre,29.24616157
62.82566929,G6,cgre,31.95739905
63.44488189,G6,cgre,35.30563305
64.06409449,G6,cgre,38.93588622
64.68330709,G6,cgre,44.4423748
65.30251969,G6,cgre,54.2703514
65.92173228,G6,cgre,69.03031863
66.54094488,G6,cgre,81.24477431
67.16015748,G6,cgre,88.91528732
67.77937008,G6,cgre,99.3632233
68.39858268,G6,cgre,115.8257254
69.01779528,G6,cgre,137.407434
69.63700787,G6,cgre,164.4236973
70.25622047,G6,cgre,200.4529937
70.87543307,G6,cgre,246.7535012
71.49464567,G6,cgre,301.1457265
72.11385827,G6,cgre,357.2980362
72.73307087,G6,cgre,399.4338041
73.35228346,G6,cgre,399.4115234
73.97149606,G6,cgre,336.2984853
74.59070866,G6,cgre,222.873849
75.20992126,G6,cgre,107.1529783
75.82913386,G6,cgre,34.07213582
76.44834646,G6,cgre,6.191907305
77.06755906,G6,cgre,0.452203491
77.68677165,G6,cgre,0.154784726
78.30598425,G6,cgre,0.259100501
78.92519685,G6,cgre,0.258275016
79.54440945,G6,cgre,0.235136902
80.16362205,G6,cgre,0.24350417
80.78283465,G6,cgre,0.254749187
81.40204724,G6,cgre,0.259149407
82.02125984,G6,cgre,0.209964572
82.64047244,G6,cgre,0.173977164
83.25968504,G6,cgre,0.15373327
83.87889764,G6,cgre,0.138482557
84.49811024,G6,cgre,0.104059994
85.11732283,G6,cgre,0.051344591
85.73653543,G6,cgre,0.03474909
86.35574803,G6,cgre,0.003366674
86.97496063,G6,cgre,0.035944896
87.59417323,G6,cgre,0.090950589
88.21338583,G6,cgre,0.070762397
88.83259843,G6,cgre,0.006737213
89.45181102,G6,cgre,0.000520765
90.07102362,G6,cgre,0.035462359
90.69023622,G6,cgre,0.021817391
91.30944882,G6,cgre,0.003129653
91.92866142,G6,cgre,-0.005299991
92.54787402,G6,cgre,-0.010051411
93.16708661,G6,cgre,0.034106929
93.78629921,G6,cgre,0.032024792
94.40551181,G6,cgre,-0.002535906
95.02472441,G6,cgre,0.037532086
95.64393701,G6,cgre,0.037431957
96.26314961,G6,cgre,0.011072389
96.8823622,G6,cgre,-0.011415592
97.5015748,G6,cgre,-0.029124954
98.1207874,G6,cgre,-0.011554321
98.74,G6,cgre,-0.011554321
20.1,H1,blank,0.084113427
20.7192126,H1,blank,0.084113427
21.3384252,H1,blank,-0.045370652
21.9576378,H1,blank,-0.003944917
22.57685039,H1,blank,0.011202343
23.19606299,H1,blank,0.00655311
23.81527559,H1,blank,0.01788523
24.43448819,H1,blank,0.015371329
25.05370079,H1,blank,-0.004187282
25.67291339,H1,blank,-0.018791117
26.29212598,H1,blank,-0.008170204
26.91133858,H1,blank,-0.020007755
27.53055118,H1,blank,-0.013508624
28.14976378,H1,blank,0.007755055
28.76897638,H1,blank,-0.000479114
29.38818898,H1,blank,-0.012234929
30.00740157,H1,blank,-0.007942066
30.62661417,H1,blank,0.027522459
31.24582677,H1,blank,0.029346413
31.86503937,H1,blank,-0.015928959
32.48425197,H1,blank,-0.023043117
33.10346457,H1,blank,0.044090308
33.72267717,H1,blank,0.033595014
34.34188976,H1,blank,-0.037630029
34.96110236,H1,blank,-0.005679017
35.58031496,H1,blank,0.031530878
36.19952756,H1,blank,0.010613538
36.81874016,H1,blank,-0.0146236
37.43795276,H1,blank,-0.022519007
38.05716535,H1,blank,0.009210312
38.67637795,H1,blank,0.014763868
39.29559055,H1,blank,0.003015898
39.91480315,H1,blank,0.013891192
40.53401575,H1,blank,-0.003487066
41.15322835,H1,blank,-0.040600396
41.77244094,H1,blank,-0.04067683
42.39165354,H1,blank,-0.000961767
43.01086614,H1,blank,0.023732109
43.63007874,H1,blank,0.02658407
44.24929134,H1,blank,0.016129366
44.86850394,H1,blank,0.024917917
45.48771654,H1,blank,-0.022530931
46.10692913,H1,blank,-0.042528286
46.72614173,H1,blank,0.013982285
47.34535433,H1,blank,-0.001294241
47.96456693,H1,blank,-0.00427789
48.58377953,H1,blank,0.044511627
49.20299213,H1,blank,0.066714194
