temperature,gene,gfp_conc_mgml,buffer,unfolding_ratio,unfolding_ratio_deriv,unfolding_scatter,unfolding_scatter_deriv,refolding_ratio,refolding_ratio_deriv,refolding_scatter,refolding_scatter_deriv
74.266,av,1,im25mM_h2o,0.653,0.000594,129.797,-0.128287,0.000142,0.000142,115.947,-0.068452
74.299,av,1,im25mM_h2o,0.653,0.000599,129.547,-0.130797,0.000143,0.000143,116.01,-0.068141
74.331,av,1,im25mM_h2o,0.651,0.000603,129.643,-0.133327,0.000144,0.000144,116.183,-0.067839
74.364,av,1,im25mM_h2o,0.65,0.000608,129.806,-0.135872,0.000144,0.000144,115.94,-0.067546
74.396,av,1,im25mM_h2o,0.65,0.000612,129.755,-0.138429,0.000145,0.000145,116.236,-0.067262
74.428,av,1,im25mM_h2o,0.653,0.000616,129.582,-0.140996,0.000146,0.000146,116.282,-0.066985
74.461,av,1,im25mM_h2o,0.654,0.000621,129.706,-0.143569,0.000146,0.000146,115.838,-0.066717
74.493,av,1,im25mM_h2o,0.652,0.000625,129.651,-0.146146,0.000147,0.000147,115.913,-0.066456
74.526,av,1,im25mM_h2o,0.651,0.000629,129.636,-0.148723,0.000148,0.000148,116.117,-0.066204
74.558,av,1,im25mM_h2o,0.653,0.000633,129.567,-0.151298,0.000148,0.000148,116.161,-0.065958
74.591,av,1,im25mM_h2o,0.652,0.000637,129.614,-0.153867,0.000149,0.000149,116.127,-0.06572
74.623,av,1,im25mM_h2o,0.653,0.000641,129.809,-0.156427,0.00015,0.00015,116.097,-0.065489
74.656,av,1,im25mM_h2o,0.654,0.000645,129.573,-0.158975,0.00015,0.00015,115.996,-0.065265
74.688,av,1,im25mM_h2o,0.652,0.000649,129.886,-0.161507,0.000151,0.000151,116.117,-0.065048
74.721,av,1,im25mM_h2o,0.651,0.000653,129.78,-0.164018,0.000152,0.000152,116.044,-0.064838
74.753,av,1,im25mM_h2o,0.651,0.000657,129.615,-0.166507,0.000153,0.000153,115.912,-0.064634
74.785,av,1,im25mM_h2o,0.654,0.000661,129.544,-0.168968,0.000153,0.000153,115.847,-0.064437
74.818,av,1,im25mM_h2o,0.651,0.000665,129.545,-0.171399,0.000154,0.000154,116.182,-0.064247
74.85,av,1,im25mM_h2o,0.652,0.000669,129.62,-0.173795,0.000155,0.000155,115.95,-0.064064
74.883,av,1,im25mM_h2o,0.652,0.000672,129.56,-0.176153,0.000155,0.000155,116.211,-0.063887
74.915,av,1,im25mM_h2o,0.652,0.000676,129.569,-0.178471,0.000156,0.000156,116.031,-0.063717
74.948,av,1,im25mM_h2o,0.653,0.00068,129.663,-0.180744,0.000157,0.000157,115.938,-0.063553
74.98,av,1,im25mM_h2o,0.653,0.000683,129.492,-0.182968,0.000158,0.000158,115.979,-0.063395
75.013,av,1,im25mM_h2o,0.652,0.000687,129.513,-0.185139,0.000158,0.000158,116.182,-0.063244
75.045,av,1,im25mM_h2o,0.653,0.000691,129.53,-0.187253,0.000159,0.000159,115.903,-0.063099
75.078,av,1,im25mM_h2o,0.652,0.000694,129.449,-0.189305,0.00016,0.00016,115.983,-0.062959
75.11,av,1,im25mM_h2o,0.651,0.000698,129.496,-0.191291,0.000161,0.000161,116.093,-0.062826
75.142,av,1,im25mM_h2o,0.651,0.000701,129.644,-0.193208,0.000161,0.000161,116.055,-0.062698
75.175,av,1,im25mM_h2o,0.651,0.000705,129.468,-0.19505,0.000162,0.000162,116.141,-0.062576
75.207,av,1,im25mM_h2o,0.651,0.000708,129.517,-0.196816,0.000163,0.000163,116.01,-0.06246
75.24,av,1,im25mM_h2o,0.653,0.000711,129.53,-0.1985,0.000163,0.000163,115.883,-0.062349
75.272,av,1,im25mM_h2o,0.653,0.000715,129.385,-0.200102,0.000164,0.000164,115.837,-0.062242
75.305,av,1,im25mM_h2o,0.651,0.000718,129.52,-0.201619,0.000165,0.000165,115.869,-0.062141
75.337,av,1,im25mM_h2o,0.653,0.000721,129.437,-0.203048,0.000166,0.000166,115.764,-0.062045
75.37,av,1,im25mM_h2o,0.653,0.000724,129.559,-0.204389,0.000166,0.000166,115.912,-0.061954
75.402,av,1,im25mM_h2o,0.654,0.000728,129.712,-0.205639,0.000167,0.000167,115.854,-0.061866
75.435,av,1,im25mM_h2o,0.653,0.000731,129.568,-0.206798,0.000168,0.000168,115.911,-0.061784
75.467,av,1,im25mM_h2o,0.654,0.000734,129.419,-0.207866,0.000169,0.000169,115.833,-0.061705
75.499,av,1,im25mM_h2o,0.652,0.000737,129.558,-0.208842,0.000169,0.000169,115.816,-0.06163
75.532,av,1,im25mM_h2o,0.652,0.00074,129.609,-0.209726,0.00017,0.00017,115.772,-0.061559
75.564,av,1,im25mM_h2o,0.654,0.000743,129.519,-0.210519,0.000171,0.000171,115.751,-0.061492
75.597,av,1,im25mM_h2o,0.65,0.000746,129.338,-0.21122,0.000172,0.000172,115.76,-0.061428
75.629,av,1,im25mM_h2o,0.651,0.000749,129.32,-0.211831,0.000172,0.000172,115.744,-0.061367
75.662,av,1,im25mM_h2o,0.651,0.000752,129.483,-0.212353,0.000173,0.000173,115.772,-0.06131
75.694,av,1,im25mM_h2o,0.652,0.000754,129.687,-0.212787,0.000174,0.000174,115.799,-0.061255
75.727,av,1,im25mM_h2o,0.656,0.000757,129.335,-0.213136,0.000175,0.000175,115.801,-0.061203
75.759,av,1,im25mM_h2o,0.655,0.00076,129.394,-0.213401,0.000175,0.000175,115.81,-0.061154
75.792,av,1,im25mM_h2o,0.652,0.000763,129.418,-0.213585,0.000176,0.000176,115.879,-0.061107
75.824,av,1,im25mM_h2o,0.651,0.000765,129.517,-0.213693,0.000177,0.000177,115.809,-0.061063
75.856,av,1,im25mM_h2o,0.65,0.000768,129.686,-0.213726,0.000178,0.000178,115.813,-0.061021
75.889,av,1,im25mM_h2o,0.653,0.00077,129.518,-0.213689,0.000178,0.000178,115.782,-0.060982
75.921,av,1,im25mM_h2o,0.653,0.000773,129.637,-0.213588,0.000179,0.000179,115.819,-0.060945
75.954,av,1,im25mM_h2o,0.653,0.000776,129.697,-0.213425,0.00018,0.00018,115.886,-0.06091
75.986,av,1,im25mM_h2o,0.653,0.000778,129.624,-0.213206,0.000181,0.000181,115.857,-0.060878
76.019,av,1,im25mM_h2o,0.654,0.00078,129.799,-0.212935,0.000181,0.000181,115.877,-0.060848
76.051,av,1,im25mM_h2o,0.654,0.000783,129.737,-0.212617,0.000182,0.000182,115.898,-0.060821
76.084,av,1,im25mM_h2o,0.652,0.000785,129.54,-0.212257,0.000183,0.000183,115.859,-0.060796
76.116,av,1,im25mM_h2o,0.653,0.000788,129.499,-0.21186,0.000183,0.000183,115.827,-0.060774
76.149,av,1,im25mM_h2o,0.654,0.00079,129.604,-0.211431,0.000184,0.000184,115.94,-0.060754
76.181,av,1,im25mM_h2o,0.655,0.000792,129.595,-0.210974,0.000185,0.000185,116.04,-0.060738
76.213,av,1,im25mM_h2o,0.654,0.000794,129.444,-0.210496,0.000186,0.000186,115.993,-0.060724
76.246,av,1,im25mM_h2o,0.653,0.000797,129.299,-0.210001,0.000186,0.000186,115.789,-0.060713
76.278,av,1,im25mM_h2o,0.654,0.000799,129.363,-0.209494,0.000187,0.000187,115.96,-0.060705
76.311,av,1,im25mM_h2o,0.654,0.000801,129.338,-0.208981,0.000188,0.000188,116.048,-0.0607
76.343,av,1,im25mM_h2o,0.655,0.000803,129.288,-0.208467,0.000188,0.000188,115.968,-0.060698
76.376,av,1,im25mM_h2o,0.654,0.000805,129.386,-0.207955,0.000189,0.000189,115.825,-0.060699
76.408,av,1,im25mM_h2o,0.652,0.000808,129.305,-0.20745,0.00019,0.00019,115.825,-0.060704
76.441,av,1,im25mM_h2o,0.651,0.00081,129.206,-0.206958,0.000191,0.000191,115.937,-0.060712
76.473,av,1,im25mM_h2o,0.655,0.000812,129.188,-0.206482,0.000191,0.000191,115.797,-0.060724
76.506,av,1,im25mM_h2o,0.656,0.000814,129.091,-0.206026,0.000192,0.000192,115.766,-0.060739
76.538,av,1,im25mM_h2o,0.655,0.000816,129.112,-0.205594,0.000193,0.000193,116.116,-0.060758
76.571,av,1,im25mM_h2o,0.654,0.000818,129.205,-0.205191,0.000193,0.000193,116.167,-0.06078
76.603,av,1,im25mM_h2o,0.651,0.00082,129.199,-0.204819,0.000194,0.000194,115.907,-0.060806
76.635,av,1,im25mM_h2o,0.652,0.000823,129.046,-0.204483,0.000195,0.000195,115.91,-0.060836
76.668,av,1,im25mM_h2o,0.654,0.000825,129.129,-0.204185,0.000195,0.000195,115.995,-0.060869
76.7,av,1,im25mM_h2o,0.654,0.000827,129.191,-0.20393,0.000196,0.000196,115.839,-0.060906
76.733,av,1,im25mM_h2o,0.654,0.000829,129.269,-0.203718,0.000197,0.000197,116.074,-0.060947
76.765,av,1,im25mM_h2o,0.652,0.000831,129.17,-0.203553,0.000197,0.000197,115.827,-0.060992
76.798,av,1,im25mM_h2o,0.654,0.000833,129.124,-0.203437,0.000198,0.000198,115.901,-0.06104
76.83,av,1,im25mM_h2o,0.658,0.000836,129.19,-0.20337,0.000199,0.000199,115.842,-0.061093
76.863,av,1,im25mM_h2o,0.658,0.000838,129.067,-0.203355,0.0002,0.0002,115.84,-0.061149
76.895,av,1,im25mM_h2o,0.656,0.00084,129.134,-0.203392,0.0002,0.0002,115.797,-0.061209
76.928,av,1,im25mM_h2o,0.653,0.000843,128.944,-0.20348,0.000201,0.000201,115.75,-0.061273
76.96,av,1,im25mM_h2o,0.652,0.000845,128.823,-0.20362,0.000202,0.000202,115.825,-0.061341
76.992,av,1,im25mM_h2o,0.654,0.000847,129.03,-0.203809,0.000202,0.000202,116.033,-0.061413
77.025,av,1,im25mM_h2o,0.653,0.00085,128.978,-0.204047,0.000203,0.000203,116.028,-0.06149
77.057,av,1,im25mM_h2o,0.653,0.000852,129.018,-0.20433,0.000204,0.000204,116.001,-0.06157
77.09,av,1,im25mM_h2o,0.652,0.000854,128.887,-0.204655,0.000204,0.000204,116.074,-0.061655
77.122,av,1,im25mM_h2o,0.655,0.000857,129.052,-0.205021,0.000205,0.000205,116.138,-0.061745
77.155,av,1,im25mM_h2o,0.656,0.00086,129.091,-0.205422,0.000206,0.000206,116.161,-0.061838
77.187,av,1,im25mM_h2o,0.654,0.000862,128.925,-0.205855,0.000206,0.000206,115.825,-0.061936
77.22,av,1,im25mM_h2o,0.653,0.000865,128.876,-0.206315,0.000207,0.000207,116.02,-0.062039
77.252,av,1,im25mM_h2o,0.654,0.000867,129.033,-0.206798,0.000208,0.000208,115.757,-0.062146
77.285,av,1,im25mM_h2o,0.657,0.00087,128.979,-0.207299,0.000208,0.000208,115.773,-0.062257
77.317,av,1,im25mM_h2o,0.657,0.000873,128.647,-0.207812,0.000209,0.000209,115.872,-0.062372
77.349,av,1,im25mM_h2o,0.657,0.000876,128.903,-0.208334,0.00021,0.00021,115.973,-0.062492
77.382,av,1,im25mM_h2o,0.652,0.000879,128.994,-0.208858,0.00021,0.00021,115.797,-0.062616
77.414,av,1,im25mM_h2o,0.652,0.000882,129,-0.20938,0.000211,0.000211,115.727,-0.062743
77.447,av,1,im25mM_h2o,0.657,0.000885,128.772,-0.209894,0.000212,0.000212,115.8,-0.062874
77.479,av,1,im25mM_h2o,0.657,0.000888,128.968,-0.210397,0.000212,0.000212,115.859,-0.063009
77.512,av,1,im25mM_h2o,0.653,0.000891,129.033,-0.210884,0.000213,0.000213,115.78,-0.063146
77.544,av,1,im25mM_h2o,0.654,0.000894,128.985,-0.211351,0.000214,0.000214,115.671,-0.063287
77.577,av,1,im25mM_h2o,0.655,0.000898,128.953,-0.211794,0.000214,0.000214,115.609,-0.06343
77.609,av,1,im25mM_h2o,0.654,0.000901,128.978,-0.21221,0.000215,0.000215,115.628,-0.063575
77.642,av,1,im25mM_h2o,0.656,0.000905,128.833,-0.212596,0.000216,0.000216,115.705,-0.063722
77.674,av,1,im25mM_h2o,0.654,0.000908,128.79,-0.212951,0.000216,0.000216,115.595,-0.063872
77.706,av,1,im25mM_h2o,0.655,0.000912,128.723,-0.213271,0.000217,0.000217,115.621,-0.064022
77.739,av,1,im25mM_h2o,0.654,0.000916,128.724,-0.213556,0.000218,0.000218,115.838,-0.064174
77.771,av,1,im25mM_h2o,0.656,0.00092,128.928,-0.213804,0.000218,0.000218,116.014,-0.064326
77.804,av,1,im25mM_h2o,0.655,0.000924,128.859,-0.214014,0.000219,0.000219,115.901,-0.064479
77.836,av,1,im25mM_h2o,0.656,0.000928,128.857,-0.214187,0.000219,0.000219,115.801,-0.064631
77.869,av,1,im25mM_h2o,0.655,0.000932,128.918,-0.214321,0.00022,0.00022,115.726,-0.064784
77.901,av,1,im25mM_h2o,0.656,0.000936,128.863,-0.214418,0.000221,0.000221,115.536,-0.064935
77.934,av,1,im25mM_h2o,0.656,0.00094,128.983,-0.214478,0.000221,0.000221,115.665,-0.065086
77.966,av,1,im25mM_h2o,0.657,0.000945,128.914,-0.2145,0.000222,0.000222,115.682,-0.065236
77.999,av,1,im25mM_h2o,0.654,0.000949,129.024,-0.214485,0.000223,0.000223,115.588,-0.065383
78.031,av,1,im25mM_h2o,0.652,0.000954,129.26,-0.214435,0.000223,0.000223,115.68,-0.065529
78.063,av,1,im25mM_h2o,0.654,0.000959,129.183,-0.21435,0.000224,0.000224,115.638,-0.065673
78.096,av,1,im25mM_h2o,0.654,0.000964,128.985,-0.214231,0.000225,0.000225,115.64,-0.065814
78.128,av,1,im25mM_h2o,0.655,0.000968,128.876,-0.21408,0.000225,0.000225,115.651,-0.065953
78.161,av,1,im25mM_h2o,0.657,0.000973,128.883,-0.213899,0.000226,0.000226,115.812,-0.066088
78.193,av,1,im25mM_h2o,0.657,0.000979,128.96,-0.21369,0.000226,0.000226,115.576,-0.06622
78.226,av,1,im25mM_h2o,0.656,0.000984,128.928,-0.213453,0.000227,0.000227,115.695,-0.066348
78.258,av,1,im25mM_h2o,0.654,0.000989,128.825,-0.213192,0.000228,0.000228,115.823,-0.066473
78.291,av,1,im25mM_h2o,0.654,0.000995,128.708,-0.212908,0.000228,0.000228,115.827,-0.066593
78.323,av,1,im25mM_h2o,0.654,0.001,128.8,-0.212605,0.000229,0.000229,115.665,-0.066709
78.356,av,1,im25mM_h2o,0.654,0.001006,128.946,-0.212284,0.00023,0.00023,115.773,-0.066821
78.388,av,1,im25mM_h2o,0.655,0.001011,128.873,-0.211948,0.00023,0.00023,115.837,-0.066928
78.42,av,1,im25mM_h2o,0.653,0.001017,128.95,-0.211602,0.000231,0.000231,116.129,-0.06703
78.453,av,1,im25mM_h2o,0.655,0.001023,128.911,-0.21125,0.000231,0.000231,115.768,-0.067127
78.485,av,1,im25mM_h2o,0.654,0.001029,128.975,-0.210894,0.000232,0.000232,115.771,-0.067219
78.518,av,1,im25mM_h2o,0.653,0.001035,128.998,-0.21054,0.000232,0.000232,115.852,-0.067306
78.55,av,1,im25mM_h2o,0.652,0.001041,129.034,-0.210192,0.000233,0.000233,115.622,-0.067389
78.583,av,1,im25mM_h2o,0.656,0.001047,128.915,-0.209857,0.000234,0.000234,115.746,-0.067466
78.615,av,1,im25mM_h2o,0.657,0.001054,128.967,-0.209539,0.000234,0.000234,115.923,-0.067539
78.648,av,1,im25mM_h2o,0.654,0.00106,128.948,-0.209245,0.000235,0.000235,115.919,-0.067607
78.68,av,1,im25mM_h2o,0.655,0.001067,128.772,-0.20898,0.000235,0.000235,115.719,-0.06767
78.713,av,1,im25mM_h2o,0.654,0.001073,128.989,-0.208753,0.000236,0.000236,115.625,-0.06773
78.745,av,1,im25mM_h2o,0.655,0.00108,128.827,-0.208568,0.000236,0.000236,115.758,-0.067786
78.777,av,1,im25mM_h2o,0.657,0.001086,128.85,-0.208433,0.000237,0.000237,115.706,-0.067838
78.81,av,1,im25mM_h2o,0.655,0.001093,128.954,-0.208354,0.000237,0.000237,115.669,-0.067887
78.842,av,1,im25mM_h2o,0.656,0.0011,128.928,-0.208337,0.000238,0.000238,115.697,-0.067933
78.875,av,1,im25mM_h2o,0.654,0.001107,129.068,-0.208389,0.000239,0.000239,115.71,-0.067977
78.907,av,1,im25mM_h2o,0.656,0.001114,128.864,-0.208513,0.000239,0.000239,115.735,-0.068019
78.94,av,1,im25mM_h2o,0.656,0.001121,128.873,-0.208717,0.00024,0.00024,115.791,-0.068059
78.972,av,1,im25mM_h2o,0.654,0.001128,128.866,-0.209004,0.00024,0.00024,115.873,-0.068098
79.005,av,1,im25mM_h2o,0.658,0.001136,128.876,-0.209379,0.000241,0.000241,115.905,-0.068136
79.037,av,1,im25mM_h2o,0.655,0.001143,128.892,-0.209846,0.000241,0.000241,115.821,-0.068174
79.07,av,1,im25mM_h2o,0.654,0.00115,129.001,-0.210407,0.000242,0.000242,115.725,-0.068212
79.102,av,1,im25mM_h2o,0.656,0.001158,128.713,-0.211065,0.000242,0.000242,115.905,-0.068251
79.135,av,1,im25mM_h2o,0.658,0.001165,128.701,-0.211824,0.000243,0.000243,115.882,-0.06829
79.167,av,1,im25mM_h2o,0.657,0.001173,128.697,-0.212683,0.000243,0.000243,115.818,-0.06833
79.199,av,1,im25mM_h2o,0.655,0.00118,128.809,-0.213644,0.000243,0.000243,115.938,-0.068372
79.232,av,1,im25mM_h2o,0.653,0.001188,128.717,-0.214706,0.000244,0.000244,115.863,-0.068416
79.264,av,1,im25mM_h2o,0.653,0.001196,128.532,-0.215868,0.000244,0.000244,115.858,-0.068462
79.297,av,1,im25mM_h2o,0.655,0.001203,128.876,-0.217128,0.000245,0.000245,115.848,-0.06851
79.329,av,1,im25mM_h2o,0.656,0.001211,128.845,-0.218485,0.000245,0.000245,115.781,-0.068561
79.362,av,1,im25mM_h2o,0.658,0.001219,128.892,-0.219936,0.000246,0.000246,115.857,-0.068615
79.394,av,1,im25mM_h2o,0.656,0.001227,128.74,-0.221477,0.000246,0.000246,115.851,-0.068673
79.427,av,1,im25mM_h2o,0.658,0.001235,128.433,-0.223104,0.000247,0.000247,115.586,-0.068734
79.459,av,1,im25mM_h2o,0.657,0.001243,128.523,-0.224813,0.000247,0.000247,115.478,-0.0688
79.492,av,1,im25mM_h2o,0.656,0.001251,128.574,-0.226598,0.000248,0.000248,115.39,-0.06887
79.524,av,1,im25mM_h2o,0.655,0.001259,128.616,-0.228455,0.000248,0.000248,115.681,-0.068944
79.556,av,1,im25mM_h2o,0.655,0.001268,128.88,-0.230377,0.000249,0.000249,115.831,-0.069024
79.589,av,1,im25mM_h2o,0.656,0.001276,128.713,-0.232358,0.000249,0.000249,115.675,-0.069109
79.621,av,1,im25mM_h2o,0.655,0.001284,128.399,-0.234392,0.000249,0.000249,115.514,-0.069201
79.654,av,1,im25mM_h2o,0.654,0.001292,128.582,-0.236471,0.00025,0.00025,115.618,-0.069298
79.686,av,1,im25mM_h2o,0.656,0.001301,128.768,-0.238589,0.00025,0.00025,115.604,-0.069402
79.719,av,1,im25mM_h2o,0.657,0.001309,128.66,-0.240738,0.000251,0.000251,115.801,-0.069514
79.751,av,1,im25mM_h2o,0.658,0.001318,128.632,-0.242912,0.000251,0.000251,115.724,-0.069633
79.784,av,1,im25mM_h2o,0.657,0.001326,128.617,-0.245103,0.000252,0.000252,115.627,-0.06976
79.816,av,1,im25mM_h2o,0.658,0.001335,128.385,-0.247304,0.000252,0.000252,115.811,-0.069896
79.849,av,1,im25mM_h2o,0.659,0.001343,128.485,-0.249508,0.000253,0.000253,115.417,-0.07004
79.881,av,1,im25mM_h2o,0.659,0.001352,128.674,-0.251709,0.000253,0.000253,115.382,-0.070194
79.913,av,1,im25mM_h2o,0.657,0.00136,128.533,-0.2539,0.000254,0.000254,115.739,-0.070357
79.946,av,1,im25mM_h2o,0.657,0.001369,128.336,-0.256074,0.000254,0.000254,115.704,-0.07053
79.978,av,1,im25mM_h2o,0.655,0.001378,128.355,-0.258224,0.000255,0.000255,115.588,-0.070714
80.011,av,1,im25mM_h2o,0.655,0.001386,128.383,-0.260345,0.000255,0.000255,115.649,-0.070908
80.043,av,1,im25mM_h2o,0.657,0.001395,128.367,-0.262432,0.000256,0.000256,115.5,-0.071113
80.076,av,1,im25mM_h2o,0.657,0.001404,128.429,-0.264477,0.000256,0.000256,115.637,-0.071329
80.108,av,1,im25mM_h2o,0.657,0.001413,128.493,-0.266476,0.000256,0.000256,115.327,-0.071556
80.141,av,1,im25mM_h2o,0.658,0.001422,128.499,-0.268424,0.000257,0.000257,115.344,-0.071794
80.173,av,1,im25mM_h2o,0.658,0.00143,128.5,-0.270316,0.000257,0.000257,115.672,-0.072043
80.206,av,1,im25mM_h2o,0.657,0.001439,128.581,-0.27215,0.000258,0.000258,115.538,-0.072304
80.238,av,1,im25mM_h2o,0.656,0.001448,128.596,-0.27392,0.000258,0.000258,115.636,-0.072575
80.27,av,1,im25mM_h2o,0.657,0.001457,128.571,-0.275625,0.000259,0.000259,115.815,-0.072858
80.303,av,1,im25mM_h2o,0.657,0.001466,128.563,-0.277262,0.000259,0.000259,115.605,-0.073151
80.335,av,1,im25mM_h2o,0.656,0.001475,128.599,-0.278828,0.00026,0.00026,115.677,-0.073455
80.368,av,1,im25mM_h2o,0.657,0.001484,128.475,-0.280323,0.00026,0.00026,115.724,-0.07377
80.4,av,1,im25mM_h2o,0.66,0.001494,128.356,-0.281744,0.000261,0.000261,115.589,-0.074095
80.433,av,1,im25mM_h2o,0.657,0.001503,128.638,-0.283091,0.000261,0.000261,115.582,-0.074429
80.465,av,1,im25mM_h2o,0.656,0.001512,128.747,-0.284363,0.000262,0.000262,115.732,-0.074773
80.498,av,1,im25mM_h2o,0.657,0.001521,128.392,-0.285558,0.000262,0.000262,115.704,-0.075127
80.53,av,1,im25mM_h2o,0.658,0.00153,128.368,-0.286675,0.000263,0.000263,115.474,-0.075489
80.563,av,1,im25mM_h2o,0.659,0.00154,128.444,-0.287715,0.000263,0.000263,115.44,-0.07586
80.595,av,1,im25mM_h2o,0.659,0.001549,128.364,-0.288675,0.000264,0.000264,115.484,-0.076239
80.627,av,1,im25mM_h2o,0.656,0.001558,128.242,-0.289554,0.000265,0.000265,115.525,-0.076626
80.66,av,1,im25mM_h2o,0.658,0.001568,128.303,-0.290352,0.000265,0.000265,115.51,-0.07702
80.692,av,1,im25mM_h2o,0.658,0.001577,128.466,-0.291066,0.000266,0.000266,115.509,-0.077422
80.725,av,1,im25mM_h2o,0.659,0.001586,128.466,-0.291696,0.000266,0.000266,115.453,-0.077829
80.757,av,1,im25mM_h2o,0.659,0.001596,128.29,-0.292239,0.000267,0.000267,115.394,-0.078243
80.79,av,1,im25mM_h2o,0.66,0.001605,128.398,-0.292695,0.000267,0.000267,115.447,-0.078662
80.822,av,1,im25mM_h2o,0.659,0.001615,128.331,-0.29306,0.000268,0.000268,115.543,-0.079086
80.855,av,1,im25mM_h2o,0.657,0.001624,128.317,-0.293334,0.000268,0.000268,115.596,-0.079515
80.887,av,1,im25mM_h2o,0.659,0.001634,128.33,-0.293514,0.000269,0.000269,115.537,-0.079947
80.92,av,1,im25mM_h2o,0.662,0.001643,128.279,-0.293598,0.000269,0.000269,115.671,-0.080383
80.952,av,1,im25mM_h2o,0.658,0.001653,128.1,-0.293583,0.00027,0.00027,115.674,-0.080821
80.984,av,1,im25mM_h2o,0.657,0.001663,128.146,-0.293468,0.00027,0.00027,115.564,-0.081261
81.017,av,1,im25mM_h2o,0.661,0.001672,128.177,-0.293248,0.000271,0.000271,115.52,-0.081703
81.049,av,1,im25mM_h2o,0.658,0.001682,128.205,-0.29292,0.000271,0.000271,115.607,-0.082145
81.082,av,1,im25mM_h2o,0.659,0.001692,127.952,-0.292481,0.000272,0.000272,115.506,-0.082587
81.114,av,1,im25mM_h2o,0.658,0.001701,128.012,-0.291928,0.000272,0.000272,115.724,-0.083029
81.147,av,1,im25mM_h2o,0.656,0.001711,128.129,-0.291257,0.000273,0.000273,115.728,-0.083469
81.179,av,1,im25mM_h2o,0.655,0.001721,128.08,-0.290466,0.000273,0.000273,115.728,-0.083908
81.212,av,1,im25mM_h2o,0.658,0.001731,128.25,-0.28955,0.000274,0.000274,115.658,-0.084344
81.244,av,1,im25mM_h2o,0.658,0.00174,128.199,-0.288509,0.000274,0.000274,115.602,-0.084778
81.277,av,1,im25mM_h2o,0.658,0.00175,127.941,-0.287339,0.000275,0.000275,115.542,-0.085208
81.309,av,1,im25mM_h2o,0.658,0.00176,128.049,-0.286038,0.000275,0.000275,115.686,-0.085634
81.342,av,1,im25mM_h2o,0.658,0.00177,128.129,-0.284606,0.000276,0.000276,115.558,-0.086056
81.374,av,1,im25mM_h2o,0.659,0.00178,128.161,-0.283039,0.000276,0.000276,115.609,-0.086473
81.406,av,1,im25mM_h2o,0.66,0.00179,128.165,-0.281337,0.000277,0.000277,115.4,-0.086885
81.439,av,1,im25mM_h2o,0.658,0.0018,128.163,-0.279499,0.000277,0.000277,115.462,-0.087291
81.471,av,1,im25mM_h2o,0.661,0.00181,128.027,-0.277525,0.000278,0.000278,115.746,-0.08769
81.504,av,1,im25mM_h2o,0.66,0.00182,128.013,-0.275415,0.000278,0.000278,115.635,-0.088084
81.536,av,1,im25mM_h2o,0.658,0.00183,127.839,-0.273169,0.000279,0.000279,115.624,-0.088471
81.569,av,1,im25mM_h2o,0.661,0.00184,127.966,-0.270787,0.000279,0.000279,115.496,-0.088851
81.601,av,1,im25mM_h2o,0.659,0.00185,128.208,-0.268271,0.00028,0.00028,115.528,-0.089223
81.634,av,1,im25mM_h2o,0.66,0.00186,128.191,-0.265622,0.00028,0.00028,115.659,-0.089588
81.666,av,1,im25mM_h2o,0.657,0.00187,128.149,-0.262842,0.000281,0.000281,115.469,-0.089946
81.699,av,1,im25mM_h2o,0.662,0.00188,128.122,-0.259934,0.000281,0.000281,115.513,-0.090295
81.731,av,1,im25mM_h2o,0.664,0.00189,128.049,-0.256898,0.000282,0.000282,115.489,-0.090636
81.763,av,1,im25mM_h2o,0.663,0.0019,127.952,-0.253738,0.000282,0.000282,115.547,-0.09097
81.796,av,1,im25mM_h2o,0.663,0.001911,127.947,-0.250456,0.000283,0.000283,115.514,-0.091294
81.828,av,1,im25mM_h2o,0.662,0.001921,127.919,-0.247054,0.000283,0.000283,115.664,-0.091611
81.861,av,1,im25mM_h2o,0.659,0.001931,127.781,-0.243534,0.000283,0.000283,115.478,-0.091918
81.893,av,1,im25mM_h2o,0.66,0.001941,127.818,-0.239899,0.000284,0.000284,115.673,-0.092217
81.926,av,1,im25mM_h2o,0.661,0.001952,127.857,-0.236152,0.000284,0.000284,115.586,-0.092508
81.958,av,1,im25mM_h2o,0.661,0.001962,127.868,-0.232294,0.000285,0.000285,115.518,-0.09279
81.991,av,1,im25mM_h2o,0.661,0.001972,127.883,-0.228327,0.000285,0.000285,115.553,-0.093063
82.023,av,1,im25mM_h2o,0.661,0.001983,128.029,-0.224254,0.000286,0.000286,115.681,-0.093328
82.056,av,1,im25mM_h2o,0.66,0.001993,127.955,-0.220074,0.000286,0.000286,115.727,-0.093584
82.088,av,1,im25mM_h2o,0.66,0.002004,127.686,-0.215792,0.000287,0.000287,115.677,-0.093833
82.12,av,1,im25mM_h2o,0.662,0.002014,127.969,-0.211407,0.000287,0.000287,115.524,-0.094073
82.153,av,1,im25mM_h2o,0.661,0.002025,127.901,-0.206921,0.000288,0.000288,115.411,-0.094305
82.185,av,1,im25mM_h2o,0.661,0.002035,128.001,-0.202335,0.000288,0.000288,115.488,-0.094529
82.218,av,1,im25mM_h2o,0.66,0.002046,127.879,-0.19765,0.000289,0.000289,115.597,-0.094745
82.25,av,1,im25mM_h2o,0.66,0.002056,127.821,-0.192867,0.000289,0.000289,115.465,-0.094954
82.283,av,1,im25mM_h2o,0.659,0.002067,127.801,-0.187989,0.00029,0.00029,115.35,-0.095155
